AuthorId,PaperIds
252529,48823 103068 170054 246035 284785 350469 382949 545924 601863 737210 798401 800433 948981 1047729 1131371 1189129 1209239 1218282 1376858 1418648 1445949 1778624 1786713 1790859 1811289 1845032 1845622 1902251 1976139 2071302 2073743 2210173 451182 567289 1936734 783471 244918 1670252 1786831 41585 873942 1033954 1046831 1099764 1158620 1493453 1565779 1601809 1846093 1989123 61036 440502 938899 1531245 1845448 137697 1102083 1671223 865918 1747729 1781332 1914184 1292676 63259 1569927 1448204 421737 944903 263473 1188574 86795 1091201 1508324 241777 562787 457680
255405,135996 246848 2105131 984769 1625822 1938459 252128 1177486 87304 769968 2226640 2176316 427235 1949232
256780,345681 373599 550181 666921 841831 1124159 1225887 1314146 1790401 1965936 1528386 1989394 1621379 1625921 1846025 341987 1142086 1171704 781517 957451 940684 889386 962336 1890834 1499832 703524 1910912 748133 2083613
257483,140701 832267 845880 1367927 2233053 1102357
259196,156517 208776 335244 528283 671926 822549 871913 1129767 1596731 1709465 1767535 1786493 1937912 2038388 2061209 22958 636698 788463 1209417 1498665 2190760 1051812 909393 116881 281960 327900 1118069 1488844 1563418 1828148 1183222 1574566 1513986 2122374 2196182 196617 222927 1677692 715902 741420 1105005 75767 556185 683111 1091588 1100311 1496521 1590115 1210253 39125 1742653 582364 1880954 1305213 895188 1486723 579260 1864009 56793 157920 183404 420923 572998 997111 1070327 1497012 1698568 1873640 1918653 1304632 1808351 1700145 361389 1591435 251007 1277192 2052574 2116585 1050259 1270133 1343788 1399718 918869 1426206 360881 2018543 283259 1262160 1986482 394055 437330 773549 1186385 1198794 1219472 1355350 1595261 1751165 1964359 2220775 1944075 1301904 1338501 288316 1264740 1849531 1186167 1331607 1469542 1542396 1883317 495835 57175 733920 762225 762891 1131617 1293290 1555800 969192 321780 1390195 1547730 1644321 1177735 90675
259487,3453 19385 114301 217572 303361 416545 618823 630655 802719 830388 876319 882946 912145 1173733 1224230 1227196 1411658 1451228 1489608 1657137 1917041 1990347 2003678 1370636 2046918 9950 39224 293086 498898 750562 832312 1400223 1738847 1780246 2247446 502566 1898967 116439 235931 1154608 861668 982889 1296073 1684297 434837 1153378 1478004 300777 1664723 1232380 1734084 1207296 1402751 1039990 1428858 1793692 1191309 252193 901463 756253 2093435 1063512 862567 1489634 1374274 1534939 281482 781589 1043154 1329546 1613276 1020321 1118433 172866 888935 1974738 428259 2090876 715922 968758 724219 2007633 1074408 18769 1239158 1564660 1376234 25047 30998 70541 76103 135595 153817 231264 330596 528083 654766 686379 767428 908481 923177 977074 1104739 1139287 1179144 1186269 1198426 1233381 1290365 1317139 1333717 1350792 1375030 1407345 1435674 1449579 1461172 1558004 1603240 1688532 1751001 1842499 1867714 1888186 1926185 1978416 2116925 2181913 1725360 172470 998295 1320970 1656739 1495837 1386392 695086 1007603 2187284 466027 599533 633441 79828 85224 120997 166461 265528 327699 358366 784394 792794 881156 1333919 1530556 1968179 2030938 413000 135688 376558 515044 799809 928098 1020687 1305641 1342797 1478338 1820259 2163579 1297897 734275 1326352 2155327 479258 1678433 1832810 2061820 696103 2149437 1172728 1365213 1925643 2001879
261580,1875332 746662 1916205 534463 2122554 70519 1008718 1054466 1600260 1707606 1843950 392739 565658 2087938 431958 19932 369070 825164 462500 1787430 30036 424951 556638 1285008 1925457 1406833 2243963 61701 399020 1479078 1585980 508491 642013 1822734 476630 606217 1126955 208777 672388 678168 2057994 2202651 819473 221917 276864 501937 519183 943050 1120708 1449834 2028994 2109121 230487 2214873 560791 1592579 1981973 1012001 1054082 1191127 1686236 2167501 27407 816087 1578486 235609 295499 313129 523703 525796 562991 594603 671077 689609 702968 851160 900436 1314704 1447815 1832946 1942087 1977321 2179589 2180391 2245451 98499 286427 933099 1050366 1498250 1675815 1854737 2035303 2086261 2247804 318755 895717 1725899 548170 1646217 1775984 1146866 629554 59897 224383 368306 943137 1463142 1820511 1581534 2163592 871314 1217665 1279148 1309075 2128100 521336 913201 998259 2042570
263952,425705 537108 223017 1661384 367163 957836 1118455 1491806 1794287 425952 2219516 805566 253676 328026 1344489 974553 733421 1755208
264395,2110842 1768244 1787852 2234476 122639 190104
268064,91072 831524 1658341 25730 800211 815538 1770827 1780074 496854 263419 465392 831097 937651 1336325 1729708 2123952 1888517 2226113 407402 1020768 1878972 310228 690559 814462 1034982 1218688 1602084 1876755 2054956 2228375 85248 304978 2003928 2119446 827151 1841455 1941143 2132000 1953781 1140985 170713 1390421 81026 1051053 1296099 86225 1717330 106773 385770 1906120 1951980 1627543 1091851 1351702 1654633 41768 700666 898427 74406 1104164 44938 1886928 2047175 866374 1518834 1590104 60999 69463 1222234 1267983 53981 140025 140072 300646 318422 379548 431030 595227 720186 960297 973784 973899 1164189 1175938 1484451 1486324 1696134 1719483 2042089 2155095 2249036 790164 436684 700815 873372 403758 1671096 876978 1357282 760356 1835516 1971577 1248753 61760 810669 1958301 291313 355536 1431530 2067885 2230643 1759222 46351 1131132 1985268 1819366 121500 36857 219111 323541 1108578 1189792 1349115 1737218 2205717 2242847 1619334 151385 1047798 2215766 95518 1355440 1433671
269876,430247 430247 766165 766165 1110488 1110488 1405729 1405729 1606439 1606439 1768272 1768272 1827576 1827576 1928671 1928671 160518 160518 1047156 1047156 1514423 1514423 77843 77843 335818 335818 1329195 1329195 1751093 1751093 723419 723419 1503881 1503881 1132393 1132393 191287 1094549 1598328 1598328 1782544 1782544 1112844 582027 582027 1021629 1021629 1964389 1964389 2166396 2166396 156855 156855 1865148 1865148 2066523 2066523 124180 124180 672751 672751 865264 865264 2049311 2049311
273760,1226512 1446636 1689487 1780319 1651451 405450 1061740 1077122 1165243 1695945 1710982 1796584 2136370 2254924 1793552 1150357 2065558 1982245 1687343 47274 1495935 1743644 2056000 99395 2202549 2199671 1807411 2116433 87766 984958 35277 931758 1968427 886797 1077817 1196696 1265737 1706441 1978265 2238431 1227818 34470 457490 1022156 1078702 2039345 68423 1313969 1700102 1522004 914494 1064868 342442
274345,425799 425799 2255543
277448,158886 333458 513738 583888 694696 777824 1245167 1381227 1800322 1948105 1972626 2020298 958182 1706518 407740 1840875 559718 752780 501257 144370 1036090 1683977 776066 1561879 1466306 168615 186828 1159564 1179906
278883,769727 1624734 1729106 2255978 948820 1596163 2134619 1575785 2094176 1631916 1422787 240026 1550348 1521788 820069 2181727 461358 1431897 131153 1839141 1752194 369897 522707 1391913 1822123 2211248 2243350 1498341 1506002 1730887 2069449 1030199 1261433 1560218 99025 534220 697747 1052842 1251067 1603235 1826663
279162,207056 394587 442539 677657 1224415 1778579 1900814 716907 1324470 1514279 1649548 1923156 2064364 780081 1427120 1988436 2243412 73950 239005 276410 290338 345464 437841 464364 1150645 1209569 1430946 1501974 2028681 2129295 370088 414706 451411 2196348 41299 1564877 535477 1027259 580576 716587 819207 1513756 2030730 2238530 65470 104007 388791 696367 1110596 1259747 1322932 1316350 1824489 2073962 337448 1775463
281615,1276455 1699408 2043433 78788 1549843 2255628 1033383 737478 1443779 1726006 593862 2057517 1403469
284466,32128 98671 366565
286588,98621 388615 438344 1526007 240038 631826 689523 1007283 1073852 1305385 1445451 1478354 1515500 1752797 1916730 2005262 2102172 2159956 616554 1647357 623116 25815 239240 251438 289457 296987 390010 425390 442450 555585 678542 727334 773753 829928 912577 925681 1061901 1118730 1287965 1305157 1543891 1589346 1622467 1695268 1698854 1710473 1735972 1769244 1792145 1924829 2002760 2084487 2098998 2142712 2163824 2186544 2215439 2220316 283312 1445265 520755 996814 1885670 508933 2141841 1070075 1340455 2238108 2244572 166996 1732473 309964 371187 1503820 1613557 1647290 1915975 536438 574670 181044 419391 541848
286759,667657 1086880 827692 1804797 2071962 1645200 2063392 1482575 1370811 1736484 1059519 1060946 1195279 1664197 1922137 2135477 2035525 2236050 938315
292815,1361371 1595209 1595209 935655 935655 2228045 2228045 1381872 1381872 1681354 84725 321771 321771 594584 594584 1164991 1164991 627367 1075934 1075934 1123274 1123274 260754 270163 69662 790575 834983 834983 1569907 1569907 1603394
296207,1077703 1077703 266112 496484
296656,114411 818215 881119 1003415 1261681 1413237 1489546 210850 323493 380390 441411 1109087 1280156 1535227 1787660 1880308 1948339 2064217 2085741 2250584 179056 190638 549094 578825 761630 791559 1230135 29251 457988 518829 802856 1166123 1845021 126864 552229 624778 995199 1321767 982433 65063 1034210 1073009 1241040 1625920 1825883 1837582 1941359 901926 994409 1424728 1000188
297615,982281 676075 977363 1685697 260976 1452496 1997589
299290,292036 1048438 274610 352681 668936 775317 976857 1122634 1415041 1583649 1608880 1624519 1636134 1822439 1830757 1068466 1134168 1421618 2023185 2250215 347252 618145 1568189 369862 891861 1041147 1129092 1218585 1250141 1561516 2040760 2094368 515548 1652741 267038 775405 2033122 442149 919441 1800514 853449 54484 70393 94340 153559 372740 506994 614545 1308098 1437767 1495483 1682405 1836162 1843813 2112646 1813905 83784 265205 369314 467333 492573 616198 2025473 935293 1359556 319135 1050316 40259 514333 1947251 1974285 612328 1480548 668488 38726 794539 168445 243409 564795 641352 736746 1178155 1187473 1581434 1586578 1714310 1787034 1862412 1947945 2020707 2094329
301185,1766581 1214980 599658 2059564 758793
302281,1631507 2015836 554270 653344 1133611
303707,154901 765516 1019894 1679790 27219 96735 165773 547951 1660868 1684653 1959063 2022899 2186546 274561 1632808 1251731 572111 870844 978573 570185 1145483 989538 820429 1159289 2014112 1329786 572525 1713717 1322635 1554293
305018,650570 793257 2007096 1340743 1877994 2178022 640117 1756275 430435 1182674 1796410 2011780 1326870 1422935 2060223 291696 1882138 2051755 721282 2049375 347736 278905 1516422 1904717
308738,631756 669105 699824 1276703 1340871 1367698 1386082 1423314 1510294 1546475 1767101 1824456 1848319 1936531 2023745 2148865 2231575 53605 617371 314055 536260 1247994 1944344 1330050 999360 784476 1686042 139612 843345 667115 1268856 1045588 1185953 1434512 1708632 993495 666425 1511000 464075 990289 1133171 235077 800060 1380466 1550391 2234756
309299,949975 1799385 1262218 1083596 357165 193647 752131 1368444 874174 2114521 418070 563058
309330,405244 344882 2119076 618308 480116 742295 1747169 1899936 1992775 2056329 550714 804328 1710587 1920127 490032 1347319 1918228 1618294 1891677 89844 518907 833522 910445 1371135 2052136 2211491 809110 2164810 719194 127682 2076930 1408055 115773 2049812 2057383 137345 2070848 1363923 119553 86119 1282374 918984 1155377 2000579 1668965 1522828 1848302 860840 352452 626777 1563032 1692532 203836 467797 1567500 2040146 392859 1581444 1954031 153135 1069353 1708640 2158080 115166 399800 594118 1241990 1740281 796272 759436 1607289 2211428 185387 242436 429700 989220 2047141 401106 79535 791535 1943536 243185 1711271 473020 827625 900464 1276085 214931 1359764 2000541 742846 921016 1517849 147597 474882 951012 1273057 387441 714015 623353 252672 1442540 8925 13489 40343 42693 134711 241607 261143 286174 338398 371602 406938 434229 445044 449499 462022 522374 553456 578176 591627 614279 680687 745005 760155 987813 1139458 1169196 1219754 1268053 1340134 1347652 1353467 1355584 1411417 1477887 1538176 1540889 1547319 1568338 1680821 1719130 1721438 1754672 1801999 1809052 1922913 1973236 1982998 1993662 2098632 2116751 2144536 2172351 2184809 2213614 1518971 53623 1275080 670842 1401740 1113554 1845838 165891 1975589 1462262 2156161 39157 221168 246764 1807655 988992 1686570 656710 1699870 270027 1619713 1775968 1709748 521168 308305 450370 1987903 81289 1236535 1816013 2082539 1243202 140002 67492 300420 559911 1246465 1317411 2016789 184712 1693912 2152521 1372577 1791239 1300577 1587056 141996 227666 579527 827389 1047015 1190348 1266569 1302425 1536728 1540541 1556759 1964840 2174136 2206684 639363 1275883 2067500 567996 1101240 1937248 829824 1003902 53403 129675 194496 208209 543180 916247 1064274 1280984 1305651 1400192 1437231 2248520 1452783 816093 972293 2083591 2109423 291986 1098104 449043 966172 1435743 1549415 1826493 1851250 2210630 945519 184804 536621 1052504 1620169 2090169 514632 282724 1150415 1899442 1545479 1712002 2205741 831168 1617 194457 1078067 2011679 133868 179964 677207 1720986 2006418 2074750 1047552 1709257 1174649 2211139 315546 340691 1942324 1425446 414873 750884 1243360 8948 162688 200187 231825 235892 240149 313051 611094 1447833 1462927 1499098 1603057 1886608 2124960 2219462 982929 1286325 1488497 2090412 290977 1715278 1885124 2148675 7660 147446 404071 446072 886947 1366894 1540510 1646349 1883165 111205 153228 251365 299944 614948 1160465 1205407 1738201 1855685 1995698 2082433
310467,1850911 1884981
311411,2044736 2255707 151535 1109561 1673350 2006987
312356,2114718 824696 431167 1630987 921983
313404,72311 1411086 1613659 1082439 945605 1658456 1173649
313433,736705 656561 2022636 2060586 291079 661664 755045 1024011 1226684 2172531 2184930 21858 743264 1215343 509681 1246127 1722389 243294 1336104 2146918 1205316 1586308 1977803 125611
315642,397347 723732 255018 1307366 1267674 1660028 1383658 124048 1282556 1472864
316677,1520819 1306997 928760 391093 1624874 736932 309835 470643 1900695 1910358 989615 1088706 222629 2151922 962969
318753,987415 1479637 480416
321527,53773 901053 492057 1064790 1293251 1489066 2209222 19464 1174725 803663 807102 521416 239039 1324434 1882350
321772,1383672 1048785 1300208
323385,142007 348429 596103 763984 1013592 1217610 1222666 1474491 1487120 1501128 1509453 1556124 1741712 1766065 1873099 2053485 2059690 225998 1041234 1438550 2117882 2193442 482417 500227 860879 983709 1326680 384808 454185 499610 680346 697274 964112 1587287 1659638 1746471 1750072 1759127 1926910 2087062 704096 744076 953408 1257672 1268632 1421379 1458593 1932694 32095 246577 383166 464122 531277 533754 589479 752801 845415 912156 1145311 1440906 1475817 1704093 1887301 1965210 2005758 2038595 2215982 2250948 512593 1516070 387389 897725 900826 1588637 175877 1443009 1865618 278417 766598 770211 1122751 843922 234932 347172 771714 842601 948677 983784 1116057 1201997 1331791 1552142 1589361 1640802 1735482 1789206 1823551 1863465 2037184 2118577 2235439 54019 726569 834736 1013101 1066122 283490 222396 224365 240572 390847 572844 581769 1187969 1237779 1548075 1633750 1837803 2032927 1547338 206800 1516643 1940596 1969776 37884 981751 1512827 269068 283982 299216 921248 1336145 1378796 1414742 1428586 1854677 166790 1096512 2019148 892140 1104763 1111577 1370668 1796179
325032,9507 91676 150154 282113 320184 765656 900047 1120320 1639916 2040210 153455 189165 315827 746700 806052 1960023 2034279 72256 506963 1670599 1894700 735737 1486820 1548609 1475875 2258857 347121 371770 2221125 1002252 774456 1585820 1662495 773260 791167 1169404 1216045 2153031 2064637 554755 1603203 1348285 1667632 1858217 2206589 1421517 56501 956166 970405 1251752 1280107 1312977 1452430 1754089 1960799 2183346 2243126 616475 1636588 645652 1836651 22412 154703 1188450 1362426 1923646 2206661 1272186 640889 776010 1308230 1695022 425234 906775 929413 1981585 2212179 843443
326573,28488 164665 176906 209069 1342572 1465968 946997 677827 1158109 1572487 1618458 2112151 2203746 1056218 900092 1554701 1998334 770336 903367 1992577 657430 912153 736029 2117376 2247900 239276 1278324 314367 568312 2093921 940665 1798394 2244504
327640,312796 652528 1019225 1340439 1349996 1374831 1929405 342933 715767 836119 1604126 1788875 2122206 2167238 953088 1399070 735656 366809 1233391 1440403 617565 924138 1245262 173104 1244021 1504505 2041903 1120490 167518 270042 314043 428887 490474 599707 732808 1131656 1327481 1366324 1387832 1779414 1883484 1902701 1944743 2030091 2056596 2086707 2211918 78871 492398 72164 252614 1186126 2205591
327974,1442450 2212574 1517275 74267 1263316 1974033 1208436
329241,1228943 2167670 1935223 728746 1113222 901302 2079717 508807 2207832
329605,1415261 720025 222187 1338615 708289
330180,30212 73453 158251 363658 574555 637302 670808 810060 869668 884116 993381 1013387 1053996 1082490 1087081 1223795 1226190 1317434 1328328 1414303 1436506 1438685 1454814 1541346 1779796 1822696 1853750 1903372 2048655 2174061 538262 689258 689726 783470 868324 1714395 1763424 1821461 2009820 125637 1527113 1599534 2245090 168886 632273 50676 1417508 1614366 1316515 2156951 498974 2166553 383015 583777 254383 1477192 1135974 1740038 1481518 1278147 1821575 1918841 14302 183410 229835 293418 312356 314306 401817 842816 1057023 1068095 1192639 1224528 1253702 1400324 1830422 1944506 2011689 2038821 2193804 2238535 2251944 435247 747723 1950459 2195839 1400969 1386094 584583 1124723 1057891 769685 12593 678466 739036 2131601 615234 170591 301378 92904 80965 804821 1518606 464245 828471 916273 1207095 1227894 1996893 1012406 1989182 860902 2234265 740019 930079 1741003 1752802 2062865 2216419 2233096
330693,271201 1345968 1757857 2016907 2143351 2203297 790803 929638 287073 159053
330790,790288 1716042 1169534 1755732 509296 2202048 18854 196107 126072 629864 1693381 2031795 2196299 710283 1143322 2084493 520311 545997 1504263 58147 600337 811265 808210 1242181 632084 668226 308201 432951 443317 458206 626333 752092
332008,2045342 2115671 763393 1045861 1144204 1511581 2252750 379232 1474358 115309 860004 946790 995016 1619701 1684997 1694042 83242 758324 947851 1428305 1369545 802148
332331,1158180 586316 728796 528941 2047504 2038171 1146977 1485964 1977013 1816741 1318170
332586,642951 723933 312867 1270831 1652582 1854240 498178 319958 1106859 613907 1823158 315109 30506 189677 227791 394962 519984 625077 696962 713371 741919 832680 841423 872004 1057882 1070184 1181328 1358960 1367003 1372675 1382965 1449217 1475667 1524012 1599980 1700650 1713128 1770023 1802472 1909646 1978247 2028334 2121232 88883 129122 2162139 431397 1494978 2001646 1943124 1818457 129077 530422 1610438 1027807 954073 444924 1901347 940785 1139886 1177089 1770165
335403,1593652 21790 624317 96418 1453872 1373685 628649 665187 763313 1884144 1803047 1626680 169459 1805819 489217 1323731 2103510 219447 1255773 1304641 1417245 2183343 444977 1152954 1715302
336207,1013729 866391 495937 2169021 1073769 1163815 1690545 523705 1162083 339813 1916069 1279939 1450456 299371 2230422 913395 1040933 160397 186588 615659 2164178
336222,1015640 1318606 316999 787961 1547923 835403 893002 352689 641537 978984 1860796 2182340 1808599 2082255 640088 647185 1282849 1335205
336841,1455085 1581220 1432563 1229715 1914431 201979 973065 1071754 355282 113119 1290221 1075422 672528 1726623 1049178 1344066 1398725 735378 1043308 1098163 1265460 868891 1733154 2060138 1213049 1237575 1521581 1527162 1972248 871668 1281989 1913999 576008
336956,455530 1823044 618984
338109,1688976 171667 487299 942669 136044 1377417 240631
341643,161383 242401 572547 1376133 2043409 1250131 19149 21083 131278 242697 403068 521974 544768 601251 864155 963196 1064246 1178244 1192139 1227628 1553298 1639809 1755927 1994816 2135375 2167356 2205727 2229690 2241425 1130562 1282072 1293160 1597810 1757980 120220 1795449 1895070 1848785 648989 260422 1927625 2169180 722864 470283 1508547 1661214 809604 1145582 1769299 1912791 1776312 2189842 1227229 1418033 1637164 1879997 648846 1980158 146188 1833881 416658 420046 1519679 1524620 1936983 585014 724045 909730 1332264 1348773 1489280 2100509
343924,607167 1727593 1778916 1892374 1924173 937418 1043640 1480392 1094376 62160 1075126 1371869 1530060 1756387 764311 959535 1110331 1899893 228619 376822 1470542 935679 1793027 53855 1221568 86315 1953677 2034257 734499 1513084 1148094
347059,71696 190468 263149 432349 585749 723664 850801 1161948 1369033 1747193 1747193 1962370 1962370 2227806 2227806 1208644 2202205 206561 206561 9321 578039 578039 1052333 1444177 1809766 1499435 422646 1537108 2103160 162759 2074095 1240234 458750 44317 77708 105212 142517 216066 244117 252005 307133 307300 316231 331503 335553 340331 361504 362800 368357 376550 405117 434290 477453 553756 565942 637734 650418 731766 752404 761234 810665 830600 845108 878287 914922 919508 990756 1039788 1066180 1068423 1115521 1161013 1191748 1192338 1233099 1241086 1254079 1324662 1325742 1389824 1434259 1445897 1456795 1510258 1530524 1586127 1588433 1611108 1643492 1653430 1662353 1702271 1750535 1817263 1861987 1863970 1878279 1901472 1961341 1975309 2045190 2113545 2166810 2181517 2226152 144815 132243 562970 959830 255356 556078 643347 394614 539100 1241158 1567660 1814463 1835748 2086545 476607 378999 6430 1890427 1716837 898991 1403309 2242090 314246 1088954 1289156 1556949 1778768 2222058 692780 2093312 402747 597954 669054 927600 1021344 1144166 1520752 1736034 1851649 1876835 2053688 484459 556414 212807 126639 164590 352740 684488 1177803 1526826 50608 1484500 1490666 1708781 2067782 2110737 2197256 2227600 114509 603180 949751 288959 368145 397912 1258589 1338353 1399828 1426583 1501386 1608117 2068184 2121553 2198570 225858 1682942 1870201 125161 463004 490157 724882 465442 603311 871650 908589 950334 1383970 1747089 1896969 1956978 2007508 2091055 248145 226190 89689 108981 555088 402347 727441 2092563 2103473 798513 937794 1021748 1219352 1392747 1573222 1632185 1828746 1949865 1978204
348813,134143 134143 203603 380754 380754 443423 443423 708036 708036 711267 711267 929640 929640 1231639 1231639 1326921 1326921 1765377 1765377 1840481 1840481 1958007 1958007 1978515 1978515 719641 719641 192741 192741 653885 653885 1603973 1731836 1731836 90145 90145 1488220 1488220 751511 1136169 1136169 289962 1099347 1842818 1620806
349492,706988 1682886 783010 22186 222459 309357 890592 1210290 2204560 792733 392339
354124,1724153 566318 603589 1760980 1985562 587959 1017006 1197339 156369 1456387 2257085 1061920 181054 2116193 381435 1326095 286383 799030 954513 1284464 1326746 1356262 1440739 838762 787717 1849446 94145 149301 193357 1201029 14149 1676963 1971909 1938681 966676 1253862 1374335 206196 921525 982000 1037871 432519 1024918 1845853 1025218 1212905 1782962 1999520 2235722 43229 152885 957012
354158,322770 420764 1024789 1054164 1423688 1449975 1744731 1988679 962037 115387 1145285 1755839 1815813 501097 861118 632670 23534 678812 1363120 26956 1044836 1907934 109834 233511 323258 384898 406548 447819 643297 768203 905537 946951 976828 1143243 1196881 1257304 1265730 1386919 1416879 1673702 1678958 2242175 1895013 1157736 1703909 1956767 140899 178221
355462,227379 227379 227379 790653 790653 790653 1256441 1256441 1256441 1425970 1425970 1425970 1654831 1654831 1654831 120594 120594 120594 350454 350454 350454 350693 350693 350693 596465 596465 596465 772389 772389 772389 1321150 1321150 1321150 1581032 1581032 1581032 1137539 1137539 1137539 1333365 1333365 1333365 2100439 2100439 2100439 75605 75605 75605 557965 557965 557965 687474 687474 687474 1448173 1448173 1448173 554507 554507 554507 2183878 2183878 2183878 2240435 2240435 2240435 2117791 2117791 2117791 254913 254913 254913 595011 595011 595011 2119866 2119866 2119866 1360169 1360169 1360169 3386 3386 3386 179439 357643 681148 742462 1798219 304290 1473918 1500381 1796053 182148 182148 182148 154275 1286096 1923844 108590 108590 108590 125998 917162 917162 917162 1124184 1759386 1631442 2157064 222861 308440 1091736 1502764 1571525 1688045 1991976 144328 151714 239846 288334 558494 558494 558494 646991 646991 646991 646991 649554 773170 969630 974950 1866500 2034507 2120381 78228 510555 1190146 1527485 1943858 762842 302606 325897 330108 397799 474366 485277 599350 833567 924763 998103 1102825 1223798 1600961 1608088 1609996 1610280 1661343 1877147 1897683 2079586 2089837 2182200 2218964 2229099 205261 414987 512558 687607 939880 1229836 1410755 1623755 2061308 82348 103454 190900 202506 314201 314201 314201 339532 371971 421339 514908 531472 541528 586506 639927 639927 639927 639927 670071 689063 707000 768797 783139 799134 805828 813220 815091 851469 886068 905882 959399 995985 997617 997617 997617 997617 1005110 1229799 1330268 1424418 1473734 1478257 1556954 1566904 1567023 1570813 1581058 1680161 1770988 1922849 1975494 2010952 2036703 2037676 2050352 2114845 2145883 2167928 2167928 2167928 2167928 2214055 2219599 2255065 204239 207422 236805 299072 532351 560171 614953 622054 690573 748462 825600 925434 939114 961246 984379 1442519 1442519 1442519 1814692 1822722 1852042 1921784 2026120 2051080 2165088 2200020 2238376 2238376 2238376 136490 682636 506211 729164 1532195 2162219 902985 1910135 1927627 2028887 88907 99380 122660 127251 223936 228901 326510 424375 454254 635913 715031 746083 850999 919328 919328 980037 997040 1231671 1240285 1473681 1521233 1535920 1600159 1683164 1794909 2012183 2052879 2113323 2116506 2179115 2250003 149688 223072 962116 10231 35792 49592 87858 89492 139002 156112 156112 156112 184495 262729 306420 382578 397026 602405 615166 679108 695619 700837 765758 775411 824173 824173 824173 843333 843333 843333 851964 866746 873175 873175 873175 887259 907570 934587 944073 944200 1011202 1051492 1093775 1151316 1177628 1205421 1240718 1261888 1284688 1284688 1284688 1294697 1308755 1324018 1324018 1324018 1337603 1408868 1412283 1475834 1533834 1537801 1556771 1558707 1665927 1701354 1732819 1749230 1775498 1814481 1822803 1832379 1856579 1859681 1875097 1910783 1972154 1986614 2078111 2116372 2165808 2185774 2190681 2194896 594510 2041677 1266154 1593104 162141 547067 682245 1255482 1600108 1751288 1751288 1751288 1780829 2249923 2249923 2249923 378793 391638 693778 777601 801572 819217 1110777 1198610 1577632 1665168 1665825 2048670 2147057 2177420 2224375 758255 3754 10306 13206 13206 13206 15049 17199 47862 47862 47862 49175 51038 55575 75411 76148 76866 82743 85570 101189 109458 109731 117105 130485 137570 158287 161830 172030 176755 183770 188571 208809 216652 220655 224533 231480 242864 259956 264730 276326 276326 276326 301986 304096 309807 316951 319720 327783 335968 343885 352793 352793 352793 355387 357332 366933 370709 372723 387108 394342 404414 406314 411036 418380 419444 420324 423822 431267 434074 434566 438675 438675 438675 441172 483839 488522 494558 494558 494558 516626 517669 517669 517669 528922 530505 530687 530687 530687 532577 555945 579064 585156 595075 613212 633165 634330 649344 655465 655465 655465 659133 688263 697087 700464 717434 741971 741971 741971 743316 753370 767088 789038 794522 794522 794522 794522 804278 824082 841216 841216 841216 844317 847269 854910 855372 858955 859795 866249 886424 889185 889855 889855 889855 899498 902921 906117 916807 917114 931360 933366 955886 963780 964528 981767 989499 1011934 1046878 1060293 1066315 1072278 1079353 1079353 1079353 1080364 1083148 1112746 1113026 1138212 1142997 1145898 1150110 1174412 1181022 1191561 1205347 1206291 1212943 1226547 1227963 1227982 1227982 1227982 1231830 1259598 1293199 1303369 1305908 1318274 1328637 1347111 1352608 1353521 1370376 1382056 1437773 1455279 1455279 1455279 1465620 1465620 1465620 1473261 1473261 1473261 1512450 1525487 1528222 1553656 1559244 1578223 1581276 1619347 1624108 1631408 1636150 1641578 1646779 1653838 1654857 1656219 1707873 1712363 1718810 1735383 1766554 1766842 1785495 1785939 1788297 1795154 1795154 1795154 1801224 1806552 1809032 1813345 1826068 1852922 1893052 1907342 1916588 1928607 1935828 1945694 1968858 1984716 1989275 2004730 2018262 2024058 2024531 2024762 2025234 2034705 2052398 2081812 2083691 2093885 2103453 2114383 2123023 2126771 2132314 2157764 2161583 2162121 2162873 2164686 2179102 2181932 2184225 2184225 2184225 2190490 2190490 2190490 2199286 2199439 2199439 2199439 2205387 2206006 2216229 2223661 2228325 2238543 2245851 2247689 2249148
358156,905646 1504136 735361 1062654 1657774 1676433 1817122 862814 1361221 2095939 1160925 311435 378342 393858 715551 1551795 1718689 1722099 2211879 2248904 341589 1544925 100595 1435150
358252,2004155 2004155 242374 1766898 1766898 560406 626721
360396,316214 481623 1110616 1803042 1573038 1985504 138402 196200 312428 434782 581333 1162849 855090 73427 1760849 541362 615865 1257547 28792 213914 332955 617698 1461759 1674424 898847 1515403 1516137 1505368 819127 1224128 1106286 672731 1169857 1025636 1742788
360821,587314 702389 1815667 1820804 1820804 1251994 1251994 81334 81334 2240531 618471 1253213
363732,1377464 1334905 1928300 1928300 1135328 2136949
364073,1000208 171418 501385 943773 1031626 1235092 1493299 1958824 2234421 523620 178370 920252 920252 626366 1144181 2113995 2147397 758042 1378611 2074624 2238301 1348547 727841 824248 1628440 622435 139522 846997 846997 1173592 1395885 1619782 1647938 330551 1261639 1962414 384301 1048686 831535 1441438 39080 691742 719626 1010936 1496702 1497989 1606177 1370610 1734031 1920319
366295,663388 1711208 1639793 675146 1327668 2137460
366600,581541 750123
367504,558137 949231 987112 992780 1020232 1179785 1484626 2202373 2223568 213318 298366 862531 848794 207451 1424360 1334547 237790 325320 274354 1998242 1329602 95169 676460 1871863 2081990 2122945 2172247 539150 51252 129509 237442 2018693 16206 468195 1003157 1786531 561450 2165359 1428724 1584851
