AuthorId,PaperIds
197097,2200807 69415 1525035 1525035 1846892 908105 121563 318226 318226 565436 111938 525489 2250818 1498461 807953 1701965 523010 2074881 1299423 1299423 1451794 1831497 1831497 387372 1806413
198566,1612086 2014792 1252157 597760 298995 235307 1156831 2222308 543849 1307324 1354682 2043060 80895 818680
202256,813451 2030006 602736 1273578 606905 609385 1717534 717819 1436194 2230136 36170 142669 241002 975697 1678576 1900730 612886 239816 449846 241869 1031546 1594471
204714,486887 799856 1212373 1255427 1379125 1865710 2034056 2097092 871207 184635 410778 190663 1667818 1833943 2095698 399479 420930 824801 164440 345140 1241239 1868469 2077142 102804 782600 299581 2070849 1695516 417019 1769119
205123,1228200 1747322 478860 1085579 1019022
207715,746328 1798956 376672 814310 839875 2088296 1818811 2079377 2195797 2023789 415406 1826480 496954 515532 920917 105345 213623 1823068 2181058 713280 50670 1734381 79261 336411 1495137 67089 264957 202620 567111
211728,208473 277068 344002 424526 564351 580312 763521 997051 1056983 1405442 1777162 1802951 1857197 1982519 1989838 2084994 2225649 284163 1348520 2004682 456358 1865018 701625 200669 635992 70760 193351 442425 1387775 1073993 1080580 1988253 856673 2066421 105080 110081 749420 1001967 1250252 1894919 1179475 2075452 114036 1438859 1619637 1062663 1813669 1008517 1098933 703395 691459 817347 1654758 2023274 2180063 325223 416385 1491902 2195187 414455 1796355 2190698 857037 984553 1598951 2049353 1290648 1296738 75431 1312079 1641845 751516 1478177 777159 594605 2048068 858225 826876 1776423
214892,30121 213745 249871 258228 514504 582078 944488 985078 1125137 1257874 1741200 1993456 1651076 547877 153300 2100554 219959 973279 1008590 373319 2135245 163090 1447830 1963210 994313 1234011 1578725 2068446 300532 822022 1609095 1767567 2158836 859900 1410135 1389379 2183473 1022876 1849734 39815 611114 133201 979112
215506,533655 533655 1489653 360173 1370319 1670086 1807868 2025954 2214755 1904218 29460 136661 285629 820649 1041007 2163998 1476007 131962 1668544 2251114 1631878 201651 900741 1686036 2059396 2244958 1078255 1946781 585506 1682196 1509343 1509343 1972600 676131 1454290 1502312 46435 214712 248805 795197 1271675 1291924 1388096 1557902 1842755 2248537 12483 112142 205059 318596 377987 388923 550351 671902 768513 806624 809029 814152 918825 963507 1111036 1163460 1165424 1268002 1337088 1450823 1477197 1695709 1737838 1874354 1878406 2090623 2222912 430870 501498 1949233 284451 425061 469178 870083 1052375 1677454 1515099 2059064 1140364 260761 466931 518624 725199 778724 917943 1150503 1768873 1275473 1708404 1821285 1545553 27062 45573 101243 376578 630803 751979 952155 1120248 118247 200279 295944 363848 366715 430421 431792 468686 572669 642454 847703 851657 998652 1175116 1234134 1389365 1808413 2004216 2040464 2109880 2254311 57794 523473 923338 1213513 1221812 1684795 308405 1484140 1985567 1985674 2170203 2257215 208914 878145 1098766 1239675 1249025 1618059 1621607
218007,305917 374597 1311962 850100 2209722 1081791 1377146 1512435 1985917 251334 1376808 186598 1631411 1975575 1676957 574392 813747 1483086 2152242 378003 453499 2109666 983658 565925 261027 958849 1491392 368776 493277 1395424 1081802 636383 224457 1356141 649539 1635520 271302 1989129 1278552 884883 2073849
218381,377917 562836 1152962 1219630 1252118 1791944 2205172 420159 380454 211184 909056 1189660 1764401 1118998 57302 324443 681137 1785235 2065947 737483 915342 1256400 227841 1296331 2021674 542208 868178 933649 1054531 1140138 1216476 1249924 1371034 2013338 2162408 269870 1472732 561932 1372173 1700781 1000606 1055550 1757469 771177 74144 476835 619907 660815 718224 923653 957674 1872731 2067784 2193493 1715599 87060 1699676 1914168 2012521 2150344 40810 256180 636142 2049104 550642 1464624 36838 473622 1146838 1178737 1373605 1597081 2162282 2191210 1801360 1817626 2134578 1967687 111474 845814 755583 2070319 1697625 2232678 910941 305530 744933 1708033 1797906 1498907 449097 12978 1111999
219499,2172876 300610 2164913 771219 791440 59071 1640247 694410 1938566 603490 2052589 2221878 270093 1280231 2201525 1028875 1867305 342238 1265223 1447202 1574151 1781232 2207775 66549 81343 623623 1007898 1883771 2204183 157221 933023 1438137 1824846 1911303 1987779 1599208 1952792 143871 925176 2231975 391158 1170117 1315175 1405516 143401 1028217 1882519 49400 1782601 473675 627883 1312597 1672220 96909 220686 848204 894650 1252126 1903755 2027775 2243716 155475 763455 1514682 1519029 1572147 1956811 2080819 528933 210114 216392 763364 754514 635956 831162 852743 239949 1420189 996953 1523421
221258,1973231 323114 1346273 2122904 1948464 1860792
222101,114538 1709868 1755261 1319071 2052410 2057858 1979962 445885 445885
226689,1839141 719851
226696,167543 374084 499476 556435 558850 630899 680245 744829 757940 935849 1217137 1307867 1318251 1723642 1822553 1824356 1871985 2131736 2166968 780848 755672 791912 1647712 1691480 649808 710568 793777 1246879 1281037 2048658 109657 602948 812432 1106426 1249659 80101 1376841 1749985 891647 2089703 1321545 604477 1178969 95693 414199 1212604 1663888 435764 616831 1229317 1283981 2160988 313983 1274907 1230004 715218 735624 558584 1900901 1819614 160065
226858,452044 863935 2228087 688706 1689356 652547 243538 1179982 897587 1642157 1842386 1449472 126126 1550760 784654 2179641 764519 74950 375147 328317 873485 2137475 2218038
228337,7129 69861 205152 301724 508661 725627 948984 1221397 1251961 2074034 1481575 1419330 2026017 88822 1767675 2085229 991376
231414,2192274 207603 522998 1093749 419725 1406855
236425,49597 76543 95780 123299 143937 256955 291614 309096 343910 440971 472047 526258 571578 660079 797864 934867 956738 976957 1158983 1190118 1262737 1584179 1796094 1972694 2002169 2039272 640267 1664414 385833 1675834 2005273 599187 963018 964833 119308 135938 400496 1151240 1586724 100322 1267302 113549 720778 384947 187741 1929972 493771 1476705 291507 1004265 1490190 1726422 2143300 1019129 1499427 1513873 1689127 1770104 251679 897209 1733403 1823904 1294805 1411723 1475661 753700 566992 1663873 2032329 2179012 2065816 1014164 1095538 438023
238274,1932537 2153589 669788 1899911 968229 1316233 1525927 168933
239140,1275941 2226293 638365 234262 20605 2155897 1371232 1625361 2178533 1601644 1850811 1039363 2081085 115526 893229 1464202 1477801 1627690 2117241 2052670 2193633 1148529 698746 1485847 1781362 1916348 2137755 2239928 1687765 1807315 161732 509164 822636 1914204 577379 1935815 269134 617673 854351 1237705 1366095 1624307 889955 783453 891636 915580 210650 32234 1763454 1561080 1800298 1118396 327419 993083 1321737 2200582 887418 1246348 1862277 1865937 563694 852519 629183 865947 2211378 298576 966702 2253382 1620991 538846 2190692 1196342 1506573 511155 925552
239985,1544233 1960501 1467867 1135078 45997 773796 1228116 1844991 966383 831545 1493069 1036382 686965 1059821 1550119 1543486 544783 1829519 1009146 1577702 1672946 217347 1767227 231267 504389 1928626 1246225 115788 439379 1800521 1291008 877936 2124280 1912556 1747628 1539398 897887 1988288 670574
240674,221146 1057739 1816311 2149586 181291 2063835 1897198 2097245 2175109 611379 1595417 1699892 1509928 634190 928713 1291586 1982994 2186720 388132 823751 946236 1409164 560539 713176 911347
240889,1871644 1995837 2160232 581328 1770895 1720507 1286372 1178003 1976190 473932 2025912 1623004 1059513 1152036 1847147
241333,833970 1979501
243992,104153 516834 1407156 2113783 1263276 844236 1207847 1214268 1291374 105465 320191 536708 576978 1112913 1146962 1747958 1761800 1140852 1922220 1067903 1067903 1310329 1606899 1606899 1606899 1780109 1780109 1780109 445132 871040 2020116 292765 292765 338820 641597 957066 1704766 1824989 1824989 2183670 1042311 1132569 1704169 1704169 1704169 530115 1852439 1372141 141085 483440 1882814 1882814 1429 1337273 1607589 2175602 302521 1307084 314714 1837792 2239439 1408230 1408230 1133025 1133025 1364817 1364817 282886 282886 476865 558830 656296 92118 493649 493649 2142270 1944363 1017076 1017076 1238918 1238918 438480 499585 1447244 2012408 2012408 761806 1281867 1281867 906712 75793 1928890 1169713 1828385 915553 998841 1306673 1607600 1665059 1313617 1485941 7458 2025263 1934554 994168
244346,75684 342417 390417 934441 947157 1117643 1590568 1609458 1900337 1991547 107918 1355850 1236424 93691 482130 546567 741659 646638 942399 1360464 1200307 794124 2200080 515462 1201983 561971 765037 870940 878138 1720333 1891272 372436 459489 1079458 1415925 1143836 2062153 2211382 1396295 647471 1216332 1684429 1771540 1136412 507745 314123 1403765 1296958
244714,1917799 2126821 173801 132134 1834578 2244182 397827 2218652 177696 305377 1374052 1453850 2030461 995374 1138382 1335913 63417 812811 889907 1012008 1321914 1493574 1551171 1934285 11499 366481 444895 1058734 210573 593492 737656 921840 1241169 1042329 1398610 488750 1199481 746289 1760402 386829 693170 732841 904518 1012924 2233355 1038756 1402533 1453485 1580615 2074144 643043 995924 1030441 1456629 1604821 845963 1112569 699483 1026984 1458391 1482557 172470
244864,36718 853891 1809455 716926 1833924 1744737 1060215 687745 1906488
245719,197967 2226181 580606 724597 802351 808894 1109701 1307410 1587645 1628326 1749155 1880147 1941337 149843 486220 501717 530518 1113584 1584483 1683554 1857441 2185964 1977284 1985531 262424 1244870 42157 141815 1077546 1299209 1342878 1440797 2231191 794033 651702 670671 898124 1336081 302347 2235895 318338 1242553 1182199 1764716 2106121 1080825 1433039 1725324 334101 358473 485331 569853 583473 620263 895291 1144915 1144958 1433279 1513280 1733069 2152901 59908 1180332 563677 1321588 1442484 1824720 1014162 206715 1387212 1302993 1825598 1788204 2075911 610142 1247761 543255 2163107 2182127 2112949
246524,787211 1477555 2128841 815574 1134999 1142082 1658122 1145701 46899 493571 1659729 319616 1273019 2251000 884967 1591359
247131,41394 229171 520333 533738 631681 727128 736954 969124 1503530 1853579 1954044 2244633 610779 1173357 2004369 2004622 572606 1787294 1034085 1925034 2190080 147981 1258342 654061 1082775 205723 324115 950210 1003161 1082897 1185814 1720010 1952076 1112013 1339094 1388858 1492923 1814426 551156 860221 1267392 1391086 1400109 1619293 1821222 957616 1232941 1830424 69487 1915638 108167 212435 347619 597434 617366 645181 964041 964250 1230804 1276028 1380826 1744045 1760322 1783573 2133218 2250313 591091 1205708 1645258 256708 1289768 9151 184767 293240 366927 643446 1079807 1093696 1151428 1366217 1396051 1618419 1916855 2158676 61946 315333 495978 627496 698034 1131175 1222175 1273414 1290108 1312665 1315645 1380559 1624293 1629547 1634131 1680876 1883135 2045698 1222463 1886940 690446 1193657 202672 507151 538234 620875 662576 795368 832540 913583 920727 1079730 1158297 1288688 1309105 1357719 1374124 1581858 1653256 1712215 1873869 2031677 2116993 1741399 1605194 998894 1718285 2229701 1193348 2195851 150912 427276 626588 735702 974385 1101191 1107951 1577370 2212441 892092 1406363 1358227 1378372 1760306 1994385 400668 523096 559062 823001 873260 1451629 2018536 2150425 839618 1104706 1230509 104080 289361 178542 1979865 751891 1365253 1415733
247212,688381 722403 858607 1578781 159945 2187474 325137 2042478 647135 79028 2015039 220206 637662 648064 1403288 1689833 1754732 497020 153379 903566 982355 1420393 1993050 2134188 84065 346566 2046444 648895 1647361 69020 444610 489462 1797648 458798 1473617 456815 2043266 160540 480710 1894233 738615 2225887
249286,2061755 1816288 66985 337421 1902905 2094812 739193 1191160 1713589 2018347 2184357 454259 1547132 414245 1781886 2029793 1557576 920958 119897 180212 475164 405608 762889 1268614 1375400 1534270 2174625 2204174 2237094 761358 1427121 149487 406161 1015278 1862048 19818 642762 1331813 1341144 1758831 1802831 1827161 1860250 2090254 2236537 368367 373005 442827 680646 791921 1080316 1102410 1179899 1395359 1484286 1562839 1788348 1817177 1919216 2046525 2221323 1528094 338722 509969 408643 669328 1034916 1166608 1365992 1994813 620536 1868091 2041240 789213 1117404 1415841 1529559 1742533 227585 709092 746875 952736 860794 404356 1004064 1165635 1332752 1480102 1677609 1965659 904977 923207 2163371 837743 957229 1178394 2052431 2209696 538344 865940 1203715 1377893 718574 1892977 15361 118168 437168 530625 585098 817763 948747 965540 1482880 1777328 1885368 2092120 2203517 60609 290633 331095 571583 896430 1531598 1983163 1996625 2230828 2244769 113229 545579 1479132 1839456 2027642 1273493 1955991 1110758 1341986 1848963 317440 485931 717768 831888 1096427 1649602 1787590 2056709 1656488 1598863 840373 1039748 1567309 1592373 1960037 2100162 374270 596705 181994 184032 1281361 1440415 1872819 2162445 2185229 212528 290796 342389 345205 380777 398546 705768 738729 981287 1130424 1204300 1380054 1436052 1489830 1697833 1847774 1920307 1939237 2039186 2114487 2125989 1785207 610611 1686451 36955 129304 711222 1096329 1106374 1211540 1287879 1786767 1926404 2072008 1391947 31822 237919 307439 599084 633979 679690 712093 911600 1001365 1044259 1122338 1146399 1453492 1525311 1792373 1802067 1852508 1988472 2051977 2082813 825372 1101350 1042440 1577001 2081698 1062286 2067304 407600 1576538 1240 23015 172999 525623 777569 992195 1154826 1224822 1593388 1786189 1845771 234767 451935 1917118 1966913 180810 1131733 1262980 69456 97019 239527 431508 446322 446511 569144 692778 910757 988055 1022644 1214125 1266185 1760885 1978211 2084841 2123641 2126008 2154694 970621 757482 1164869 1217806 1270911 1413526 1425670 1476360 127649 233814 479829 506827 564574 575059 590468 898223 1031580 1133180 1471182 1662726 1868296 1884466 1920371 2045759 2197333 2206078 87520 837185 246021 1883847 749385 4633 80162 184156 464687 492688 534405 622914 705264 845556 882282 959036 973661 1046164 1099984 1501631 1707098 1075152 1155001 1623998 1931215 408205 1511492 85885 774817 363383 499995 724239 726484 871491 1092252 1200084 1312173 1445365 1935349 1992773 2003865 2179574 1079706 377492
252529,41585 61036 137697 440502 457680 783471 865918 873942 938899 1033954 1046831 1102083 1158620 1448204 1531245 1565779 1601809 1670252 1671223 1747729 1781332 1786831 1845448 1846093 1914184 1989123 1099764 1189129 103068 246035 1786713 1790859 737210 1376858 1493453 1845622 2210173 170054 350469 798401 1845032 382949 2071302 284785 1047729 1292676 1445949 1778624 545924 1209239 800433 1976139 263473 1218282 567289 601863 948981 2073743 48823 1418648 421737 1902251 944903 1936734 241777 86795 244918 451182 1091201 1508324 1811289 63259 1569927 1188574 1131371 562787
255405,2226640 427235 1949232 769968 984769 1625822 1938459 2105131 135996 252128 1177486 2176316 246848 87304
256780,341987 703524 748133 781517 889386 940684 1142086 1171704 1499832 1890834 1910912 2083613 957451 1625921 1621379 962336 1846025 1965936 550181 345681 373599 841831 1124159 1314146 1989394 1528386 666921 1225887 1790401
257483,1367927 2233053 1102357 140701 832267 845880
259196,75767 361389 394055 918869 969192 1186167 1277192 1304632 1469542 1542396 1808351 1918653 1986482 2052574 2116585 762225 1100311 1964359 1051812 2220775 57175 733920 321780 579260 715902 741420 1105005 1563418 1880954 283259 335244 556185 788463 871913 1183222 1574566 1596731 2122374 2190760 2196182 156517 1270133 1390195 1547730 1644321 1786493 1883317 2018543 1426206 56793 360881 420923 636698 683111 997111 1070327 1091588 1177735 1209417 1486723 1497012 1513986 1555800 1864009 1873640 1937912 90675 495835 572998 582364 895188 1050259 1131617 1293290 1301904 1343788 1498665 1590115 1767535 157920 183404 196617 222927 288316 671926 762891 822549 909393 1129767 1210253 1264740 1331607 1677692 1700145 1742653 1849531 2038388 1355350 437330 773549 1186385 1198794 1219472 1595261 1751165 1698568 22958 208776 528283 1118069 1338501 1709465 1828148 1944075 39125 1262160 1305213 1399718 1496521 116881 251007 281960 327900 1488844 1591435 2061209
259487,18769 76103 172866 300777 434837 715922 756253 781589 792794 862567 1020321 1039990 1043154 1063512 1153378 1207296 1232380 1297897 1329546 1374274 1376234 1402751 1428858 1478004 1534939 1613276 1688532 1793692 1842499 1978416 2093435 2116925 696103 734275 1239158 1305641 1326352 1495837 2149437 153817 330596 413000 686379 888935 968758 1186269 1233381 1375030 1558004 1564660 1734084 1926185 1974738 1664723 498898 876319 116439 1898967 2247446 235931 1400223 114301 1738847 832312 861668 1780246 1296073 982889 1191309 1684297 1990347 293086 39224 618823 9950 830388 882946 912145 502566 750562 303361 1411658 3453 428259 30998 70541 135595 231264 528083 630655 767428 802719 923177 977074 1104739 1139287 1198426 1317139 1489608 2181913 1118433 1725360 1461172 654766 1657137 2001879 1350792 1603240 908481 1751001 25047 1179144 1867714 1489634 1074408 1451228 1832810 2007633 19385 1435674 1449579 1407345 901463 1224230 2155327 281482 998295 1917041 1925643 1968179 2187284 1888186 376558 2163579 1386392 1333717 1227196 172470 799809 2003678 217572 135688 515044 416545 1342797 1478338 1290365 1172728 479258 633441 695086 724219 1020687 1154608 1370636 1820259 2090876 2046918 85224 252193 784394 1007603 1173733 1320970 1678433 928098 2061820 265528 358366 599533 1365213 1656739 166461 327699 466027 881156 1333919 1530556 79828 120997 2030938
261580,30036 1054466 424951 462500 1600260 1498250 1585980 2086261 1050366 19932 431958 399020 1479078 825164 61701 392739 534463 1012001 2122554 2247804 1191127 1822734 2087938 1054082 1875332 369070 895717 1285008 1925457 98499 594603 2180391 235609 313129 523703 746662 1916205 671077 1314704 606217 1578486 1675815 1854737 1592579 1787430 230487 1981973 27407 286427 1008718 1406833 2214873 2243963 565658 816087 819473 1126955 560791 1707606 1843950 1686236 2167501 2179589 476630 508491 556638 642013 276864 501937 548170 678168 943050 2202651 2035303 672388 70519 1775984 1646217 933099 1449834 295499 525796 689609 702968 851160 900436 1942087 1977321 2028994 2109121 1120708 562991 1832946 2245451 221917 519183 998259 1820511 2163592 1447815 521336 629554 913201 1146866 1309075 2042570 2128100 208777 224383 368306 1581534 1463142 871314 59897 1725899 1279148 2057994 318755 1217665 943137
263952,805566 1118455 1491806 367163 957836 1794287 328026 253676 733421 1755208 537108 1661384 974553 425705 425952 1344489 2219516 223017
264395,1787852 122639 1768244 2234476 190104 2110842
268064,25730 61760 69463 95518 151385 300646 310228 403758 407402 1047798 1175938 1296099 1351702 1627543 1654633 1671096 1717330 1886928 60999 74406 106773 53981 379548 720186 876978 937651 973899 1091851 1222234 1431530 1484451 1696134 1719483 1770827 1876755 1878972 2042089 2067885 2123952 2230643 2249036 81026 86225 355536 1051053 1355440 1433671 1951980 436684 1941143 800211 91072 831524 1034982 2003928 263419 1780074 496854 1218688 1104164 815538 1658341 1108578 1336325 1349115 1906120 465392 1140985 831097 1267983 2119446 2132000 790164 385770 2047175 2226113 1841455 291313 866374 898427 1518834 1590104 2054956 1020768 121500 170713 1390421 973784 140025 140072 304978 318422 690559 814462 1602084 1729708 1953781 2228375 960297 85248 36857 46351 700666 1131132 1189792 1971577 1985268 1888517 827151 1737218 1759222 1835516 2205717 2242847 1486324 760356 1248753 1357282 2215766 431030 595227 1164189 2155095 41768 44938 1819366 810669 1958301 219111 700815 873372 1619334 323541
269876,156855 156855 723419 723419 1021629 1021629 1503881 1503881 1782544 1782544 2066523 2066523 1112844 582027 582027 1865148 1865148 2166396 2166396 1964389 1964389 1751093 1751093 1598328 1598328 1405729 1405729 1827576 1827576 191287 1329195 1329195 430247 430247 672751 672751 865264 865264 2049311 2049311 1094549 335818 335818 1514423 1514423 160518 160518 1132393 1132393 124180 124180 1606439 1606439 1047156 1047156 1928671 1928671 1768272 1768272 77843 77843 1110488 1110488 766165 766165
273760,342442 1265737 1743644 2116433 68423 886797 1227818 1313969 1196696 2039345 1077817 1978265 1651451 2199671 99395 2056000 47274 1495935 2202549 1695945 1061740 1807411 1710982 1064868 914494 1226512 2065558 1982245 1446636 2238431 1077122 1078702 1165243 1780319 1796584 87766 1150357 2254924 1687343 984958 1022156 405450 1706441 1700102 457490 1522004 1793552 2136370 35277 931758 1968427 1689487 34470
274345,425799 425799 2255543
277448,168615 186828 1159564 1466306 1561879 1683977 1179906 776066 1948105 144370 1036090 501257 1840875 1381227 559718 752780 777824 1245167 513738 694696 1800322 158886 333458 958182 407740 1972626 583888 1706518 2020298
278883,240026 522707 948820 1431897 1521788 1596163 1631916 1822123 2134619 1839141 1575785 2255978 769727 1624734 1752194 369897 1729106 1391913 820069 1506002 1550348 2094176 2181727 534220 2211248 2243350 1603235 2069449 461358 1422787 131153 1826663 1498341 1730887 697747 99025 1052842 1251067 1560218 1261433 1030199
279162,345464 370088 1430946 1501974 2129295 2196348 1209569 2028681 239005 780081 1150645 414706 1900814 207056 716907 442539 464364 677657 1514279 1923156 1988436 394587 1778579 1324470 2243412 437841 1316350 1824489 73950 276410 290338 1224415 1649548 1427120 451411 580576 2073962 1775463 104007 1110596 1259747 696367 2064364 388791 65470 1322932 1513756 716587 337448 1027259 819207 2030730 2238530 41299 1564877 535477
281615,737478 593862 1443779 1726006 1549843 1276455 2043433 1033383 2255628 1699408 78788 2057517 1403469
284466,98671 32128 366565
286588,296987 442450 678542 773753 1445265 1543891 616554 623116 1622467 1061901 1735972 2002760 239240 251438 727334 912577 1695268 1710473 2186544 2220316 555585 1305157 1792145 390010 2163824 1007283 1445451 1916730 2102172 25815 1073852 2142712 689523 1515500 240038 1752797 2084487 289457 425390 829928 925681 2098998 631826 2005262 1287965 1305385 1478354 1589346 1698854 1769244 1924829 2159956 2215439 98621 1526007 1118730 1647357 996814 388615 438344 536438 1915975 1340455 1732473 1070075 1647290 1885670 508933 574670 2244572 181044 2238108 309964 1613557 371187 2141841 419391 1503820 541848 166996 283312 520755
286759,667657 2135477 1370811 1736484 2035525 1922137 2063392 1482575 1645200 1059519 1086880 827692 1060946 1664197 2071962 1804797 1195279 2236050 938315
292815,834983 834983 1075934 1075934 1123274 1123274 627367 321771 321771 594584 594584 790575 1569907 1569907 1164991 1164991 1381872 1381872 1361371 1603394 2228045 2228045 1681354 270163 69662 84725 935655 935655 260754 1595209 1595209
296207,266112 1077703 1077703 496484
296656,29251 380390 441411 552229 802856 995199 1109087 1166123 1230135 1241040 1280156 1321767 1535227 1625920 1845021 1948339 2064217 2085741 457988 65063 1034210 1073009 1825883 1837582 1941359 323493 791559 2250584 179056 578825 624778 1787660 1880308 190638 210850 518829 549094 761630 818215 1261681 114411 126864 982433 1003415 1413237 1489546 881119 994409 1000188 1424728 901926
297615,260976 977363 676075 982281 1452496 1997589 1685697
299290,38726 40259 54484 70393 83784 94340 153559 168445 243409 265205 352681 369314 372740 442149 467333 492573 506994 514333 564795 614545 616198 641352 668488 736746 775405 794539 919441 935293 1050316 1178155 1187473 1308098 1359556 1437767 1495483 1581434 1586578 1682405 1714310 1787034 1813905 1830757 1836162 1843813 1862412 1947251 1947945 1974285 2020707 2025473 2033122 2094329 2112646 853449 319135 1480548 612328 2250215 515548 1415041 1608880 292036 1048438 1421618 668936 1822439 618145 2023185 369862 1561516 1583649 1041147 267038 274610 347252 1134168 1068466 1652741 891861 976857 775317 1800514 1624519 1122634 1636134 1129092 1218585 1250141 2040760 2094368 1568189
301185,599658 758793 2059564 1766581 1214980
302281,653344 1631507 2015836 554270 1133611
303707,274561 547951 1145483 1632808 2186546 765516 1679790 96735 165773 1019894 1660868 27219 154901 1684653 1959063 2022899 978573 1159289 989538 572111 870844 820429 1329786 1713717 2014112 1251731 570185 1322635 572525 1554293
305018,1182674 1796410 1326870 1340743 1756275 2049375 640117 721282 1877994 347736 2051755 1882138 2007096 278905 430435 1422935 2178022 291696 2060223 793257 2011780 1516422 1904717 650570
308738,667115 843345 1185953 1550391 2234756 139612 784476 993495 1133171 53605 235077 1686042 1708632 1511000 1380466 464075 1045588 990289 666425 800060 1510294 617371 669105 1276703 631756 1367698 2231575 1824456 1340871 1434512 1330050 2148865 1767101 999360 536260 1546475 2023745 1936531 1247994 1386082 314055 1944344 1848319 1423314 1268856 699824
309299,193647 1799385 1083596 1262218 357165 949975 1368444 752131 874174 2114521 418070 563058
309330,387441 1607289 1740281 2211428 214931 243185 742846 791535 796272 921016 989220 1442540 1711271 2000541 147597 2047141 1943536 185387 714015 1517849 1359764 134711 286174 1268053 1353467 1538176 1809052 2184809 578176 1982998 13489 406938 338398 434229 614948 1101240 445044 680687 1347652 1719130 2144536 53623 1536728 462022 1845838 1937248 270027 1619713 1518971 1775968 282724 2174136 1241990 474882 86119 1581444 951012 1273057 719194 405244 2040146 1276085 1155377 618308 1668965 1363923 352452 1954031 804328 1848302 2164810 918984 473020 900464 759436 242436 1347319 344882 467797 1563032 1282374 1522828 1918228 827625 490032 626777 550714 79535 429700 40343 809110 1139458 2172351 623353 252672 401106 1692532 8925 89844 127682 153135 241607 261143 614279 742295 760155 833522 860840 1069353 1340134 1355584 1477887 1547319 1618294 1680821 1708640 1721438 1747169 1754672 1801999 1891677 1922913 1973236 1992775 2052136 2056329 2057383 2076930 2098632 2213614 1169196 1411417 2119076 518907 2211491 987813 522374 553456 1371135 910445 1540889 1568338 2116751 591627 1899936 42693 1993662 480116 1686570 399800 2000579 137345 567996 371602 449499 745005 1219754 246764 392859 7660 221168 1545479 1851250 1709748 945519 1401740 536621 966172 1366894 141996 1447833 816093 2109423 1556759 2070848 39157 291986 1098104 2148675 67492 1246465 1372577 1587056 2016789 988992 1190348 1064274 1305651 1920127 2158080 1047015 1540541 1302425 972293 1003902 2083591 2206684 670842 1899442 203836 115166 579527 1964840 227666 235892 300420 1603057 1807655 1855685 1620169 2090169 1160465 313051 1408055 1816013 2011679 140002 1435743 1712002 200187 1715278 656710 111205 827389 1549415 1052504 1617 8948 162688 165891 611094 1174649 1488497 1710587 2090412 2205741 81289 1826493 308305 450370 1987903 1275883 184804 449043 886947 982929 1400192 1567500 1317411 1236535 1437231 1646349 1425446 1791239 153228 2067500 2152521 231825 240149 1113554 1150415 1286325 1699870 179964 829824 521168 1266569 831168 315546 340691 2006418 115773 2049812 1720986 594118 677207 2211139 1738201 2082539 1462927 1499098 184712 1693912 2219462 1885124 147446 404071 446072 1243360 1942324 290977 194457 559911 1078067 119553 514632 1205407 2074750 2210630 251365 129675 194496 208209 543180 916247 1300577 2248520 1540510 1883165 133868 639363 1886608 2124960 53403 1243202 1275080 1280984 299944 1452783 1995698 2082433 414873 750884 1047552 1709257 1975589 1462262 2156161
310467,1884981 1850911
311411,2255707 1109561 2006987 151535 1673350 2044736
312356,921983 431167 1630987 2114718 824696
313404,1082439 72311 1411086 1613659 1173649 945605 1658456
313433,1722389 736705 1246127 1215343 1336104 21858 743264 1586308 1977803 1205316 291079 661664 755045 1024011 1226684 2172531 2184930 243294 656561 125611 509681 2022636 2060586 2146918
315642,1267674 1660028 397347 723732 1472864 1383658 1307366 124048 255018 1282556
316677,1088706 1624874 736932 1306997 1910358 1520819 928760 2151922 470643 309835 1900695 962969 391093 989615 222629
318753,1479637 480416 987415
321527,803663 807102 239039 521416 1324434 2209222 492057 1293251 1489066 1064790 53773 901053 19464 1174725 1882350
321772,1048785 1300208 1383672
323385,32095 283490 1865618 464122 37884 54019 175877 234932 387389 482417 500227 589479 726569 834736 843922 981751 983709 1013101 1066122 1326680 1512827 1863465 2005758 2118577 897725 900826 860879 1741712 1547338 1440906 1704093 2053485 766598 246577 531277 1588637 1222666 142007 278417 770211 1122751 1443009 1887301 912156 1116057 1501128 512593 206800 842601 2235439 1735482 1516070 347172 771714 948677 983784 1552142 1589361 1640802 1789206 1823551 2037184 384808 964112 1201997 2087062 1331791 892140 1370668 1746471 1796179 1969776 269068 1873099 1013592 1766065 1926910 1759127 166790 454185 1659638 1458593 499610 704096 744076 953408 1257672 1268632 1421379 1932694 1509453 680346 763984 2059690 1587287 697274 1378796 596103 1104763 1750072 921248 1475817 1217610 1474491 1548075 2032927 2117882 225998 1041234 1438550 1940596 2019148 2193442 383166 533754 752801 845415 1145311 1965210 2038595 2215982 2250948 283982 1336145 1428586 222396 224365 1096512 1187969 1516643 1837803 1414742 348429 1487120 1556124 1854677 240572 299216 1633750 1111577 390847 581769 572844 1237779
325032,1548609 765656 900047 150154 153455 282113 2034279 2064637 91676 320184 1486820 1603203 189165 347121 371770 746700 1636588 1894700 1960023 2040210 735737 806052 1120320 2221125 315827 2206589 1421517 1639916 645652 1836651 22412 1362426 1923646 2206661 1670599 1585820 773260 791167 1169404 1216045 2153031 56501 1452430 2183346 2243126 1002252 1475875 1662495 2258857 554755 970405 1272186 1960799 506963 616475 72256 1280107 1188450 1754089 1312977 425234 1667632 774456 9507 956166 1251752 154703 1858217 843443 776010 1695022 640889 1308230 906775 1348285 1981585 929413 2212179
